$GNGNS,055519.45,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.5,0106,V*3A
$GNGNS,055519.50,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.5,0106,V*3E
$GNGNS,055519.55,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.6,0106,V*38
$GNGNS,055519.65,5207.06610,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,7.7,0106,V*3B
$GNGNS,055519.70,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.7,0106,V*3E
$GNGNS,055519.75,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.8,0106,V*34
$GNGNS,055519.80,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.8,0106,V*3E
$GNGNS,055519.85,5207.06610,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.9,0106,V*3A
$GNGNS,055519.90,5207.06609,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.9,0106,V*36
$GNGNS,055519.95,5207.06609,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.0,0106,V*34
$GNGNS,055520.05,5207.06609,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.1,0106,V*36
$GNGNS,055520.15,5207.06609,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.2,0106,V*34
$GNGNS,055520.25,5207.06609,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.3,0106,V*36
$GNGNS,055520.35,5207.06608,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.4,0106,V*31
$GNGNS,055520.45,5207.06609,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.5,0106,V*36
$GNGNS,055520.55,5207.06609,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,8.6,0106,V*35
$GNGNS,055520.60,5207.06609,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,8.6,0106,V*33
$GNGNS,055520.70,5207.06608,N,02051.21625,E,FFFFNN,25,0.76,114.8,34.6,8.7,0106,V*33
$GNGNS,055520.80,5207.06608,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,8.8,0106,V*32
$GNGNS,055520.85,5207.06608,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,8.9,0106,V*36
$GNGNS,055520.90,5207.06609,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,8.9,0106,V*33
